Triple_Tag,Dataset_A,Dataset_B,Dataset_C,Experiment_ID,FS_METHOD,Model,Run_Name_No_SMOTE,Run_Name_SMOTE,Mean_AUC_No_SMOTE,Mean_AUC_SMOTE,Delta_Mean_AUC_SMOTE_minus_No_SMOTE,Std_AUC_No_SMOTE,Std_AUC_SMOTE,Delta_Std_AUC_SMOTE_minus_No_SMOTE,Pooled_AUC_No_SMOTE,Pooled_AUC_SMOTE,Delta_Pooled_AUC_SMOTE_minus_No_SMOTE,Mean_PR_AUC_No_SMOTE,Mean_PR_AUC_SMOTE,Delta_Mean_PR_AUC_SMOTE_minus_No_SMOTE,Pooled_PR_AUC_No_SMOTE,Pooled_PR_AUC_SMOTE,Delta_Pooled_PR_AUC_SMOTE_minus_No_SMOTE,Mean_Bal_Acc_No_SMOTE,Mean_Bal_Acc_SMOTE,Delta_Mean_Bal_Acc_SMOTE_minus_No_SMOTE,Pooled_Bal_Acc_No_SMOTE,Pooled_Bal_Acc_SMOTE,Delta_Pooled_Bal_Acc_SMOTE_minus_No_SMOTE,Mean_F1_No_SMOTE,Mean_F1_SMOTE,Delta_Mean_F1_SMOTE_minus_No_SMOTE,Pooled_F1_No_SMOTE,Pooled_F1_SMOTE,Delta_Pooled_F1_SMOTE_minus_No_SMOTE,Avg_Features_No_SMOTE,Avg_Features_SMOTE,Delta_Avg_Features_SMOTE_minus_No_SMOTE,N_Unique_Selected_Features_No_SMOTE,N_Unique_Selected_Features_SMOTE,Delta_N_Unique_Selected_Features_SMOTE_minus_No_SMOTE
ADC_Post1_T2,ADC,Post1,T2,corr_mrmr_auto_k,corr_mrmr,LogisticRegression,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6528968253968254,0.6398015873015873,-0.013095238095238049,0.1465770959226944,0.1526302936863074,0.0060531977636129886,0.6584126984126983,0.6631746031746031,0.004761904761904745,0.7195515712428968,0.708111168496103,-0.01144040274679381,0.6814870060064007,0.6827785645655989,0.0012915585591982692,0.617936507936508,0.6373809523809524,0.019444444444444375,0.6395238095238096,0.6553968253968254,0.015873015873015817,0.6505448574414091,0.6781089600055117,0.027564102564102577,0.6554621848739496,0.6776859504132231,0.02222376553927352,11.6,11.6,0.0,39,39,0
ADC_Post1_T2,ADC,Post1,T2,corr_mrmr_auto_k,corr_mrmr,NaiveBayes,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6035317460317461,0.593015873015873,-0.01051587301587309,0.1275202225353091,0.1053903110436607,-0.02212991149164839,0.6014285714285714,0.5938095238095238,-0.007619047619047636,0.7131684914747535,0.6859619931800198,-0.02720649829473365,0.660640528949077,0.6461474649506374,-0.014493063998439637,0.5229365079365079,0.5403968253968253,0.0174603174603174,0.5185714285714286,0.5506349206349206,0.032063492063492016,0.6781105216622458,0.6846343311860553,0.006523809523809487,0.6835443037974683,0.6928104575163399,0.009266153718871517,11.6,11.6,0.0,39,39,0
ADC_Post1_T2,ADC,Post1,T2,corr_mrmr_auto_k,corr_mrmr,RandomForest,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.7158730158730158,0.6967857142857142,-0.01908730158730154,0.0667497592526914,0.0882608196495499,0.021511060396858503,0.6942857142857142,0.6853968253968254,-0.008888888888888724,0.7653130659101682,0.7426931443254818,-0.022619921584686398,0.7252732857391713,0.7135378283482923,-0.011735457390879,0.7075793650793651,0.6871825396825397,-0.020396825396825413,0.6792063492063491,0.6592063492063491,-0.020000000000000018,0.7012476667649081,0.7046264718678511,0.003378805102942972,0.7096774193548387,0.6984126984126984,-0.011264720942140372,11.6,11.6,0.0,39,39,0
ADC_Post1_T2,ADC,Post1,T2,corr_mrmr_auto_k,corr_mrmr,SVM_Linear,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6260317460317462,0.6334126984126984,0.007380952380952266,0.1700437526137701,0.1654879711081947,-0.004555781505575424,0.653015873015873,0.6679365079365079,0.01492063492063489,0.6879760999376391,0.691834289289526,0.003858189351886865,0.6554397063748518,0.6679324742715355,0.012492767896683632,0.6070634920634921,0.631904761904762,0.024841269841269886,0.623015873015873,0.6453968253968254,0.02238095238095239,0.6961048014533655,0.6734236453201969,-0.022681156133168567,0.6962962962962963,0.6721311475409836,-0.024165148755312726,11.6,11.6,0.0,39,39,0
ADC_Post1_T2,ADC,Post1,T2,corr_mrmr_auto_k,corr_mrmr,SVM_RBF,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6048015873015873,0.6999603174603175,0.09515873015873022,0.2004087062327573,0.0970908084963877,-0.10331789773636961,0.6666666666666667,0.6901587301587301,0.023492063492063342,0.6962554954385649,0.7606355827234141,0.06438008728484923,0.7045419326097475,0.70841414335048,0.003872210740732518,0.6292857142857142,0.6744841269841271,0.04519841269841285,0.6215873015873016,0.6674603174603174,0.04587301587301584,0.5579245014245015,0.6737587470001264,0.11583424557562494,0.6386554621848739,0.6779661016949152,0.03931063951004132,11.6,11.6,0.0,39,39,0
ADC_Post1_T2,ADC,Post1,T2,corr_mrmr_auto_k,corr_mrmr,XGBoost,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6507142857142858,0.6640476190476191,0.013333333333333308,0.088632140539472,0.0694766818597968,-0.019155458679675205,0.6403174603174603,0.6622222222222223,0.021904761904761982,0.7206535050824266,0.7303603265420693,0.009706821459642634,0.690358954396239,0.7164643237986703,0.026105369402431355,0.588452380952381,0.6338492063492064,0.045396825396825435,0.5877777777777777,0.6277777777777778,0.040000000000000036,0.5903154623154624,0.61176649437519,0.021451032059727648,0.5982905982905983,0.6194690265486725,0.021178428258074256,11.6,11.6,0.0,39,39,0
ADC_Post1_T2,ADC,Post1,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,ExtraTrees,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7133730158730159,0.702579365079365,-0.01079365079365091,0.1493576993268125,0.1543893562335699,0.005031656906757387,0.6984126984126984,0.6907936507936507,-0.007619047619047636,0.7912920525379511,0.7790662236727968,-0.012225828865154331,0.7586249891979175,0.7575324147653713,-0.0010925744325462894,0.6802380952380952,0.6605952380952381,-0.019642857142857073,0.6736507936507936,0.6495238095238096,-0.024126984126983997,0.6486075589656152,0.6436417129780974,-0.004965845987517814,0.6607142857142857,0.6610169491525424,0.0003026634382566895,5.6,5.6,0.0,19,19,0
ADC_Post1_T2,ADC,Post1,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,GradientBoosting,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7025793650793652,0.7065873015873017,0.004007936507936405,0.1020725637183976,0.1158258764735745,0.013753312755176897,0.6722222222222222,0.6887301587301586,0.01650793650793647,0.7485323543299732,0.7612787773229542,0.01274642299298101,0.7187704041164771,0.7253167518024826,0.0065463476860054826,0.6851587301587303,0.6860714285714286,0.000912698412698254,0.6671428571428571,0.6774603174603174,0.01031746031746028,0.7056005398110661,0.6739548075424653,-0.03164573226860079,0.7086614173228346,0.6837606837606838,-0.024900733562150834,5.6,5.6,0.0,19,19,0
ADC_Post1_T2,ADC,Post1,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,KNN,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7602579365079365,0.7186507936507935,-0.041607142857142954,0.1377159313680973,0.19874016627523,0.06102423490713271,0.7174603174603175,0.6941269841269841,-0.023333333333333317,0.811952314629105,0.734258902786366,-0.07769341184273904,0.7999321180156695,0.6910564507134833,-0.10887566730218623,0.652063492063492,0.6503174603174603,-0.0017460317460317176,0.6312698412698412,0.6415873015873016,0.010317460317460392,0.6712833403155983,0.6192790644109103,-0.052004275904688035,0.6771653543307087,0.6495726495726496,-0.027592704758059083,5.6,5.6,0.0,19,19,0
ADC_Post1_T2,ADC,Post1,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,LightGBM,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6376984126984128,0.6446825396825397,0.0069841269841269815,0.0909705236898089,0.11889318024764,0.027922656557831105,0.6434920634920636,0.6493650793650795,0.005873015873015919,0.6956921547090047,0.7450300182576847,0.04933786354867997,0.6782671202918549,0.7318984216886637,0.05363130139680883,0.6252777777777777,0.6206349206349205,-0.004642857142857171,0.6357142857142857,0.6257142857142857,-0.010000000000000009,0.6163936306700452,0.6013174182139699,-0.015076212456075266,0.631578947368421,0.6260869565217392,-0.005491990846681838,5.6,5.6,0.0,19,19,0
ADC_Post1_T2,ADC,Post1,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,LogisticRegression,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.750357142857143,0.753968253968254,0.0036111111111110095,0.1567211352540676,0.1581455504184609,0.001424415164393289,0.7596825396825396,0.7653968253968254,0.005714285714285783,0.8273896371426513,0.8279338086574111,0.000544171514759717,0.8310056702854449,0.8359820539337195,0.004976383648274574,0.7080952380952382,0.7080952380952382,0.0,0.6953968253968255,0.6953968253968255,0.0,0.6894811156271257,0.6894811156271257,0.0,0.7008547008547008,0.7008547008547008,0.0,5.6,5.6,0.0,19,19,0
ADC_Post1_T2,ADC,Post1,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,NaiveBayes,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.6590079365079364,0.658968253968254,-3.9682539682450724e-05,0.1440780937635722,0.1475011476611299,0.003423053897557704,0.6774603174603175,0.6790476190476191,0.0015873015873015817,0.7792376635761157,0.7796079100784572,0.00037024650234152023,0.7713561592519786,0.7714502495448605,9.409029288187654e-05,0.5360714285714285,0.5360714285714285,0.0,0.5285714285714286,0.5285714285714286,0.0,0.6876281613123718,0.6876281613123718,0.0,0.6878980891719745,0.6878980891719745,0.0,5.6,5.6,0.0,19,19,0
ADC_Post1_T2,ADC,Post1,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,RandomForest,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7273015873015872,0.7236507936507935,-0.0036507936507936822,0.1336172807962624,0.1317901532544635,-0.0018271275417988952,0.7046031746031746,0.7003174603174603,-0.004285714285714226,0.77907995980037,0.7720173113329902,-0.007062648467379806,0.7410555542596626,0.7437067534848858,0.0026511992252231664,0.6737698412698412,0.7003571428571429,0.026587301587301715,0.6674603174603174,0.6874603174603174,0.020000000000000018,0.6708729737695254,0.6813663243075008,0.010493350537975399,0.6779661016949152,0.6896551724137931,0.011689070718877925,5.6,5.6,0.0,19,19,0
ADC_Post1_T2,ADC,Post1,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,SVM_Linear,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7518650793650794,0.7477380952380953,-0.00412698412698409,0.1682989607408344,0.1607967454535398,-0.0075022152872945835,0.7577777777777777,0.7612698412698412,0.0034920634920635463,0.8217491031228764,0.8193038631776364,-0.002445239945240041,0.8262862399940916,0.8261903927398786,-9.584725421296625e-05,0.7080952380952382,0.6852380952380951,-0.02285714285714313,0.6912698412698413,0.6774603174603174,-0.013809523809523827,0.6992147389802551,0.6580144503771506,-0.04120028860310454,0.7107438016528925,0.6837606837606838,-0.026983117892208752,5.6,5.6,0.0,19,19,0
ADC_Post1_T2,ADC,Post1,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,SVM_RBF,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7423015873015872,0.7403571428571428,-0.0019444444444444153,0.1567378137287124,0.1588862129708227,0.0021483992421102993,0.7511111111111111,0.765079365079365,0.013968253968253963,0.8184694167677427,0.8185711885022375,0.00010177173449488208,0.8248408647012908,0.832102855190535,0.007261990489244141,0.6992857142857142,0.6796825396825396,-0.019603174603174622,0.6812698412698412,0.6695238095238095,-0.011746031746031727,0.6964800588427591,0.6495467084416667,-0.046933350401092366,0.7049180327868853,0.6724137931034483,-0.032504239683436964,5.6,5.6,0.0,19,19,0
ADC_Post1_T2,ADC,Post1,T2,elasticnet_then_mrmr_auto_k,elasticnet_then_mrmr,XGBoost,elasticnet_then_mrmr_auto_k_no_smote,elasticnet_then_mrmr_auto_k_smote,0.7034920634920635,0.7003968253968254,-0.003095238095238151,0.0904989528593115,0.1327358115446419,0.04223685868533039,0.6482539682539683,0.6631746031746031,0.014920634920634779,0.7671923969752428,0.7640855179213271,-0.003106879053915712,0.6541427124425868,0.6884986689933017,0.03435595655071488,0.6223015873015874,0.6207142857142857,-0.0015873015873016927,0.6295238095238096,0.6315873015873016,0.0020634920634919895,0.6324506691565516,0.6272785829307568,-0.005172086225794792,0.65,0.6440677966101694,-0.0059322033898305815,5.6,5.6,0.0,19,19,0
ADC_Post1_T2,ADC,Post1,T2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,ExtraTrees,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7011904761904763,0.6853174603174604,-0.015873015873015817,0.1314190817830095,0.1259841579822013,-0.005434923800808206,0.6904761904761905,0.6857142857142858,-0.004761904761904634,0.7911351539458283,0.7769767307488528,-0.014158423196975578,0.7748584924060837,0.7656510411323241,-0.00920745127375966,0.653015873015873,0.6248412698412699,-0.028174603174603186,0.6415873015873016,0.6195238095238096,-0.022063492063492007,0.6426666666666666,0.6435046435046435,0.0008379768379769281,0.6495726495726496,0.6446280991735537,-0.004944550399095915,5.6,5.6,0.0,22,22,0
ADC_Post1_T2,ADC,Post1,T2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,GradientBoosting,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7560912698412698,0.7301984126984127,-0.025892857142857162,0.1077224476344824,0.11889318024764,0.01117073261315761,0.7179365079365079,0.7174603174603174,-0.0004761904761905189,0.8262035352300785,0.8095505748530958,-0.016652960376982717,0.8035949590134506,0.8060780492368476,0.0024830902233969887,0.6609126984126984,0.6669047619047619,0.005992063492063493,0.6253968253968254,0.6515873015873015,0.026190476190476097,0.6653374890216995,0.650940170940171,-0.014397318081528554,0.6612903225806451,0.6551724137931034,-0.006117908787541704,5.6,5.6,0.0,22,22,0
ADC_Post1_T2,ADC,Post1,T2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,KNN,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.6992063492063493,0.705376984126984,0.006170634920634743,0.1042703565556185,0.0815164850001677,-0.022753871555450805,0.6909523809523809,0.6928571428571427,0.0019047619047618536,0.7797070353555748,0.7581124555819813,-0.02159457977359358,0.7632160987318541,0.7462489465981867,-0.016967152133667396,0.6454761904761905,0.6772619047619047,0.031785714285714195,0.6371428571428572,0.6574603174603175,0.02031746031746029,0.695205325140809,0.6759824678364232,-0.019222857304385776,0.6923076923076923,0.6722689075630253,-0.020038784744667026,5.6,5.6,0.0,22,22,0
ADC_Post1_T2,ADC,Post1,T2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,LightGBM,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7482936507936508,0.6922619047619047,-0.0560317460317461,0.1021422404737123,0.1219219151291633,0.019779674655450996,0.7136507936507935,0.6546031746031745,-0.059047619047619015,0.8097330801266374,0.7464053090299221,-0.06332777109671528,0.7474077549440803,0.6860341487526616,-0.06137360619141874,0.6493253968253969,0.6551190476190476,0.005793650793650684,0.6495238095238096,0.6433333333333333,-0.006190476190476302,0.6483233282144353,0.6732299347402322,0.024906606525796904,0.6610169491525424,0.6774193548387096,0.016402405686167243,5.6,5.6,0.0,22,22,0
ADC_Post1_T2,ADC,Post1,T2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,LogisticRegression,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7220634920634921,0.7296031746031746,0.007539682539682513,0.1225324860128767,0.1232878713375603,0.0007553853246836106,0.7126984126984127,0.7174603174603175,0.004761904761904745,0.8064371429958992,0.8089094501005591,0.0024723071046599543,0.8011133365597194,0.8037930215388231,0.002679684979103758,0.6854365079365079,0.6854365079365079,0.0,0.6853968253968254,0.6853968253968254,0.0,0.6953123129593719,0.6953123129593719,0.0,0.6949152542372882,0.6949152542372882,0.0,5.6,5.6,0.0,22,22,0
ADC_Post1_T2,ADC,Post1,T2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,NaiveBayes,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7167063492063492,0.7151190476190477,-0.0015873015873015817,0.0744762513700883,0.0645602603068199,-0.009915991063268403,0.6603174603174603,0.6663492063492065,0.006031746031746166,0.7728099118967099,0.767511353126973,-0.005298558769736839,0.7226436183064655,0.7225664548387956,-7.716346766994953e-05,0.6055952380952381,0.5876587301587302,-0.017936507936507917,0.6095238095238096,0.5977777777777777,-0.011746031746031838,0.6374761750638328,0.5931793806391612,-0.044296794424671604,0.639344262295082,0.603448275862069,-0.03589598643301306,5.6,5.6,0.0,22,22,0
ADC_Post1_T2,ADC,Post1,T2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,RandomForest,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7155357142857144,0.7047023809523809,-0.010833333333333472,0.1046659538348754,0.103709381762005,-0.000956572072870393,0.6993650793650793,0.6946031746031746,-0.004761904761904745,0.7824000389823418,0.7689884541218406,-0.013411584860501202,0.7648428548018227,0.7598069739581848,-0.00503588084363793,0.6375396825396825,0.6387301587301587,0.0011904761904761862,0.6274603174603175,0.6195238095238096,-0.007936507936507908,0.6474355376424341,0.6412265930526799,-0.006208944589754184,0.6557377049180327,0.6446280991735537,-0.011109605744479056,5.6,5.6,0.0,22,22,0
ADC_Post1_T2,ADC,Post1,T2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,SVM_Linear,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7291269841269841,0.7373015873015873,0.008174603174603279,0.1182927389303682,0.1097754183741237,-0.00851732055624449,0.6903174603174603,0.7228571428571428,0.032539682539682424,0.8090287966534095,0.8063502252248382,-0.002678571428571308,0.7649537546177629,0.7937939440071675,0.02884018938940458,0.656031746031746,0.6668650793650792,0.01083333333333325,0.6392063492063491,0.6533333333333333,0.01412698412698421,0.690140766002835,0.6913123129593718,0.001171546956536762,0.6875,0.6829268292682927,-0.004573170731707266,5.6,5.6,0.0,22,22,0
ADC_Post1_T2,ADC,Post1,T2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,SVM_RBF,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.7471825396825398,0.7481746031746032,0.0009920634920633775,0.0999083417176563,0.0983780020762619,-0.0015303396413943876,0.7171428571428571,0.7298412698412697,0.012698412698412653,0.8172911303618218,0.8172677876914202,-2.334267040160487e-05,0.78511315749345,0.7961348556736856,0.011021698180235573,0.666031746031746,0.7273412698412699,0.061309523809523925,0.6492063492063491,0.7012698412698413,0.052063492063492145,0.6984126984126984,0.7228597285067873,0.024447030094088884,0.6929133858267716,0.7166666666666667,0.02375328083989503,5.6,5.6,0.0,22,22,0
ADC_Post1_T2,ADC,Post1,T2,mrmr_then_elasticnet_no_corr_auto_k,mrmr_then_elasticnet_no_corr,XGBoost,mrmr_then_elasticnet_no_corr_auto_k_no_smote,mrmr_then_elasticnet_no_corr_auto_k_smote,0.6925396825396826,0.6785714285714286,-0.013968253968253963,0.1210650227478201,0.1058145170481847,-0.015250505699635403,0.6606349206349207,0.6947619047619047,0.034126984126984006,0.7737419029691335,0.7576505618811095,-0.016091341088024014,0.7385025939571779,0.7274319966156222,-0.011070597341555688,0.6376587301587302,0.6383333333333334,0.0006746031746032166,0.6392063492063491,0.6453968253968254,0.006190476190476302,0.6732140696569008,0.6548657969710602,-0.018348272685840605,0.6875,0.6721311475409836,-0.015368852459016424,5.6,5.6,0.0,22,22,0
ADC_Post2_Pre,ADC,Post2,Pre,corr_mrmr_auto_k,corr_mrmr,ExtraTrees,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.7091610914338187,0.6584897160256011,-0.050671375408217534,0.1257999333807151,0.0989926676014999,-0.026807265779215203,0.5925000000000001,0.56625,-0.026250000000000107,0.7867957078435247,0.7598029933643975,-0.02699271447912721,0.7253284682772752,0.6797348124872228,-0.04559365579005237,0.6141799574694311,0.5931842864737601,-0.020995670995671012,0.5856250000000001,0.5678125,-0.01781250000000001,0.5860076277650649,0.5688547008547008,-0.017152926910364075,0.5862068965517241,0.5689655172413793,-0.01724137931034475,11.2,11.2,0.0,43,43,0
ADC_Post2_Pre,ADC,Post2,Pre,corr_mrmr_auto_k,corr_mrmr,GradientBoosting,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.646059432327375,0.614380355157867,-0.03167907716950791,0.1180828720120942,0.1257900746754066,0.0077072026633123875,0.57203125,0.5459375,-0.026093750000000027,0.7269537875743859,0.6862682826688077,-0.04068550490557821,0.6682369818596869,0.6331681928265334,-0.03506878903315358,0.5556159337738286,0.5819290650869599,0.02631313131313129,0.5178125,0.5587500000000001,0.04093750000000007,0.5407258763780503,0.5251901108269394,-0.015535765551110803,0.5454545454545454,0.5185185185185185,-0.026936026936026924,11.2,11.2,0.0,43,43,0
ADC_Post2_Pre,ADC,Post2,Pre,corr_mrmr_auto_k,corr_mrmr,KNN,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6482243429970703,0.5744163093684624,-0.07380803362860788,0.0778907824802066,0.0716905195873229,-0.006200262892883696,0.57546875,0.5446875,-0.030781249999999982,0.7154965532851858,0.6492200714537504,-0.06627648183143542,0.6540294701503332,0.6085406508031607,-0.04548881934717253,0.5619322928533454,0.5332454241664768,-0.02868686868686865,0.5346875,0.5409375000000001,0.006250000000000089,0.5955765482081271,0.4819548872180451,-0.11362166099008203,0.6,0.5,-0.09999999999999998,11.2,11.2,0.0,43,43,0
ADC_Post2_Pre,ADC,Post2,Pre,corr_mrmr_auto_k,corr_mrmr,LightGBM,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.641537360389035,0.6414686854878242,-6.867490121076347e-05,0.0899683043924737,0.1272777417425047,0.03730943735003099,0.5503125,0.553125,0.0028124999999999956,0.7557968336002203,0.7534777983812263,-0.0023190352189940144,0.6605782153897011,0.6440564206653636,-0.016521794724337457,0.5730042910306068,0.5869364699627857,0.013932178932178907,0.5321875,0.5521875,0.020000000000000018,0.5345938312894836,0.5485965682762022,0.014002736986718611,0.5344827586206896,0.543859649122807,0.00937689050211743,11.2,11.2,0.0,43,43,0
ADC_Post2_Pre,ADC,Post2,Pre,corr_mrmr_auto_k,corr_mrmr,LogisticRegression,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6455004016008801,0.6278413204728993,-0.017659081127980758,0.1306637445121575,0.1104680352674717,-0.020195709244685806,0.5940625,0.5915624999999999,-0.0025000000000001688,0.7003660399071518,0.6918579376071835,-0.008508102299968345,0.6465472802541687,0.6333709490842854,-0.01317633116988337,0.5774553808764336,0.6067483101693628,0.02929292929292926,0.5703125,0.5587500000000001,-0.01156249999999992,0.6079301789828107,0.4795505936558568,-0.12837958532695387,0.6307692307692307,0.5185185185185185,-0.11225071225071226,11.2,11.2,0.0,43,43,0
ADC_Post2_Pre,ADC,Post2,Pre,corr_mrmr_auto_k,corr_mrmr,NaiveBayes,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.5772036150983519,0.5470873004365827,-0.030116314661769228,0.1322646953626507,0.1415455528435411,0.009280857480890387,0.5756249999999999,0.5665625,-0.009062499999999973,0.65114502210777,0.6329020105613529,-0.018243011546417165,0.6118953930622776,0.6035475631685612,-0.008347829893716407,0.5453398648135491,0.5292287537024378,-0.016111111111111298,0.54375,0.536875,-0.0068749999999999645,0.6090367012849851,0.549884196657652,-0.059152504627333125,0.6376811594202898,0.59375,-0.0439311594202898,11.2,11.2,0.0,43,43,0
ADC_Post2_Pre,ADC,Post2,Pre,corr_mrmr_auto_k,corr_mrmr,RandomForest,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.658317108197491,0.652370791533471,-0.005946316664020013,0.1183508406231594,0.1085658943146593,-0.009784946308500103,0.5874999999999999,0.581875,-0.00562499999999988,0.7717379303965222,0.738971703859072,-0.032766226537450205,0.7195157392338135,0.6788826088866721,-0.040633130347141444,0.595947444368497,0.609407230196704,0.01345978582820695,0.57125,0.5734375,0.002187500000000009,0.5973063973063973,0.5868571428571429,-0.010449254449254486,0.5950413223140496,0.5882352941176471,-0.006806028196402525,11.2,11.2,0.0,43,43,0
ADC_Post2_Pre,ADC,Post2,Pre,corr_mrmr_auto_k,corr_mrmr,SVM_Linear,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6361230383120335,0.4879970817769861,-0.14812595653504745,0.1151108723214374,0.1898933002925718,0.0747824279711344,0.5376562500000001,0.485625,-0.052031250000000084,0.6932428897664356,0.6020904041944453,-0.0911524855719903,0.5956936667862236,0.5619750455155671,-0.0337186212706565,0.5836348446874763,0.4983830789093946,-0.08525176577808169,0.5278125,0.4765625,-0.05125000000000002,0.5007325397130494,0.4608216374269006,-0.03991090228614885,0.55,0.4915254237288136,-0.05847457627118646,11.2,11.2,0.0,43,43,0
ADC_Post2_Pre,ADC,Post2,Pre,corr_mrmr_auto_k,corr_mrmr,SVM_RBF,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.4861833187192038,0.6354220031253524,0.14923868440614857,0.2149791637140937,0.0998033592658282,-0.1151758044482655,0.440625,0.5432812499999998,0.10265624999999984,0.6419977797333773,0.7456833859262869,0.10368560619290956,0.5842063246698392,0.6490656886411457,0.06485936397130643,0.5261821219715956,0.5638588896483634,0.03767676767676775,0.45,0.5525,0.10249999999999998,0.4565934065934066,0.5918675009201325,0.13527409432672594,0.5079365079365079,0.6153846153846154,0.10744810744810751,11.2,11.2,0.0,43,43,0
ADC_Post2_Pre,ADC,Post2,Pre,corr_mrmr_auto_k,corr_mrmr,XGBoost,corr_mrmr_auto_k_no_smote,corr_mrmr_auto_k_smote,0.6738245291833808,0.6471578625167141,-0.026666666666666616,0.0933928444627738,0.0940069646235814,0.0006141201608075991,0.5931249999999999,0.5996875,0.006562500000000138,0.7718311093739854,0.7493435193925875,-0.022487589981397882,0.69454917736718,0.7015235603053208,0.0069743829381407885,0.5892124250018987,0.5952656261866788,0.006053201184780033,0.555625,0.5778125000000001,0.022187500000000027,0.5752960121246566,0.5657342657342658,-0.009561746390390868,0.5714285714285714,0.5739130434782609,0.00248447204968949,11.2,11.2,0.0,43,43,0
